country_a,country_b,issue,year,score_a,score_b,absolute_divergence,alignment_score,directional_agreement
IND,USA,UNRWA--ACTIVITIES,2008,1.0,-0.75,1.75,0.125,0
IND,USA,UNRWA--ACTIVITIES,2009,1.0,-0.75,1.75,0.125,0
IND,USA,UNRWA--ACTIVITIES,2010,1.0,-0.75,1.75,0.125,0
IND,USA,UNRWA--ACTIVITIES,2011,1.0,-0.75,1.75,0.125,0
IND,USA,UNRWA--ACTIVITIES,2012,1.0,-0.75,1.75,0.125,0
IND,USA,UNRWA--ACTIVITIES,2013,1.0,-0.75,1.75,0.125,0
IND,USA,UNRWA--ACTIVITIES,2014,1.0,-0.75,1.75,0.125,0
IND,USA,UNRWA--ACTIVITIES,2015,1.0,-0.75,1.75,0.125,0
IND,USA,UNRWA--ACTIVITIES,2016,1.0,-0.75,1.75,0.125,0
IND,USA,UNRWA--ACTIVITIES,2017,1.0,-0.75,1.75,0.125,0
IND,USA,UNRWA--ACTIVITIES,2018,1.0,-1.0,2.0,0.0,0
IND,USA,UNRWA--ACTIVITIES,2019,1.0,-1.0,2.0,0.0,0
IND,USA,UNRWA--ACTIVITIES,2020,1.0,-1.0,2.0,0.0,0
IND,USA,UNRWA--ACTIVITIES,2021,1.0,-0.6667,1.6667,0.16664999999999996,0
IND,USA,UNRWA--ACTIVITIES,2022,1.0,-0.75,1.75,0.125,0
IND,USA,UNRWA--ACTIVITIES,2023,1.0,-0.6667,1.6667,0.16664999999999996,0
IND,USA,UNRWA--ACTIVITIES,2025,1.0,-1.0,2.0,0.0,0
IND,RUS,APARTHEID,1992,1.0,-0.25,1.25,0.375,0
IND,RUS,DECOLONIZATION,1995,1.0,0.25,0.75,0.625,1
IND,RUS,DECOLONIZATION,2000,1.0,1.0,0.0,1.0,1
IND,RUS,DECOLONIZATION,2005,1.0,1.0,0.0,1.0,1
IND,RUS,DECOLONIZATION,2006,1.0,1.0,0.0,1.0,1
IND,RUS,DECOLONIZATION,2010,1.0,1.0,0.0,1.0,1
IND,RUS,DECOLONIZATION,2020,1.0,1.0,0.0,1.0,1
IND,RUS,DECOLONIZATION,2024,1.0,1.0,0.0,1.0,1
IND,RUS,DISARMAMENT--GENERAL AND COMPLETE,1992,0.3333,1.0,0.6667000000000001,0.66665,1
IND,RUS,DISARMAMENT--GENERAL AND COMPLETE,1993,0.5,0.5,0.0,1.0,1
IND,RUS,DISARMAMENT--GENERAL AND COMPLETE,1994,0.4,0.4,0.0,1.0,1
IND,RUS,DISARMAMENT--GENERAL AND COMPLETE,1995,0.4167,0.5,0.08329999999999999,0.95835,1
IND,RUS,DISARMAMENT--GENERAL AND COMPLETE,1996,0.4286,0.3571,0.07150000000000001,0.96425,1
IND,RUS,DISARMAMENT--GENERAL AND COMPLETE,1997,0.4167,0.3333,0.08340000000000003,0.9582999999999999,1
IND,RUS,DISARMAMENT--GENERAL AND COMPLETE,1998,0.25,0.25,0.0,1.0,1
IND,RUS,DISARMAMENT--GENERAL AND COMPLETE,1999,0.4286,0.0714,0.35719999999999996,0.8214,1
IND,RUS,DISARMAMENT--GENERAL AND COMPLETE,2000,0.2143,0.3571,0.14279999999999998,0.9286,1
IND,RUS,DISARMAMENT--GENERAL AND COMPLETE,2002,0.25,0.75,0.5,0.75,1
IND,RUS,DISARMAMENT--GENERAL AND COMPLETE,2005,0.3529,0.375,0.02210000000000001,0.98895,1
IND,RUS,DISARMAMENT--GENERAL AND COMPLETE,2007,0.5,0.6667,0.16669999999999996,0.91665,1
IND,RUS,DISARMAMENT--GENERAL AND COMPLETE,2008,0.3333,0.6667,0.3334,0.8333,1
IND,RUS,DISARMAMENT--GENERAL AND COMPLETE,2010,0.3333,0.3333,0.0,1.0,1
IND,RUS,DISARMAMENT--GENERAL AND COMPLETE,2011,0.3333,0.6667,0.3334,0.8333,1
IND,RUS,DISARMAMENT--GENERAL AND COMPLETE,2012,0.3333,-0.6667,1.0,0.5,0
IND,RUS,DISARMAMENT--GENERAL AND COMPLETE,2016,1.0,0.0,1.0,0.5,0
IND,RUS,DISARMAMENT--GENERAL AND COMPLETE,2023,0.0,-1.0,1.0,0.5,0
IND,RUS,DISARMAMENT--GENERAL AND COMPLETE,2024,0.6667,-0.3333,1.0,0.5,0
IND,RUS,DISARMAMENT--UN. GENERAL ASSEMBLY (12TH SPECIAL SESS. : 1982)--RECOMMENDATIONS,1992,1.0,0.6667,0.33330000000000004,0.83335,1
IND,RUS,HEALTH,2025,1.0,1.0,0.0,1.0,1
IND,RUS,HUMAN RIGHTS ADVANCEMENT,1993,1.0,0.0,1.0,0.5,0
IND,RUS,HUMAN RIGHTS ADVANCEMENT,1994,1.0,0.0,1.0,0.5,0
IND,RUS,HUMAN RIGHTS ADVANCEMENT,1995,1.0,0.0,1.0,0.5,0
IND,RUS,HUMAN RIGHTS ADVANCEMENT,1996,1.0,0.3333,0.6667000000000001,0.66665,1
IND,RUS,HUMAN RIGHTS ADVANCEMENT,1997,1.0,0.5714,0.4286,0.7857000000000001,1
IND,RUS,HUMAN RIGHTS ADVANCEMENT,1998,1.0,0.6667,0.33330000000000004,0.83335,1
IND,RUS,HUMAN RIGHTS ADVANCEMENT,1999,1.0,0.5714,0.4286,0.7857000000000001,1
IND,RUS,HUMAN RIGHTS ADVANCEMENT,2000,1.0,1.0,0.0,1.0,1
IND,RUS,HUMAN RIGHTS ADVANCEMENT,2001,1.0,0.8,0.19999999999999996,0.9,1
IND,RUS,HUMAN RIGHTS ADVANCEMENT,2002,0.8333,1.0,0.16669999999999996,0.91665,1
IND,RUS,HUMAN RIGHTS ADVANCEMENT,2003,0.6667,1.0,0.33330000000000004,0.83335,1
IND,RUS,HUMAN RIGHTS ADVANCEMENT,2004,1.0,1.0,0.0,1.0,1
IND,RUS,HUMAN RIGHTS ADVANCEMENT,2005,0.625,1.0,0.375,0.8125,1
IND,RUS,HUMAN RIGHTS ADVANCEMENT,2009,1.0,1.0,0.0,1.0,1
IND,RUS,HUMAN RIGHTS ADVANCEMENT,2011,1.0,1.0,0.0,1.0,1
IND,RUS,HUMAN RIGHTS ADVANCEMENT,2021,1.0,1.0,0.0,1.0,1
IND,RUS,HUMAN RIGHTS ADVANCEMENT,2025,1.0,0.8,0.19999999999999996,0.9,1
IND,RUS,HUMAN RIGHTS--REPORTS,1993,-0.75,1.0,1.75,0.125,0
IND,RUS,HUMAN RIGHTS--REPORTS,1994,-0.6667,0.5,1.1667,0.41664999999999996,0
IND,RUS,HUMAN RIGHTS--REPORTS,1995,-0.5714,0.4286,1.0,0.5,0
IND,RUS,HUMAN RIGHTS--REPORTS,1996,-0.5714,0.2857,0.8571,0.57145,0
IND,RUS,HUMAN RIGHTS--REPORTS,1997,-0.5714,0.2857,0.8571,0.57145,0
IND,RUS,HUMAN RIGHTS--REPORTS,1998,-0.5,0.25,0.75,0.625,0
IND,RUS,HUMAN RIGHTS--REPORTS,1999,-0.5,0.1667,0.6667,0.66665,0
IND,RUS,HUMAN RIGHTS--REPORTS,2005,-0.4,-0.6,0.19999999999999996,0.9,1
IND,RUS,INTERNATIONAL TRADE,2025,1.0,1.0,0.0,1.0,1
IND,RUS,MIDDLE EAST SITUATION,1993,1.0,0.6667,0.33330000000000004,0.83335,1
IND,RUS,MIDDLE EAST SITUATION,1994,1.0,0.6667,0.33330000000000004,0.83335,1
IND,RUS,MIDDLE EAST SITUATION,1995,1.0,0.6667,0.33330000000000004,0.83335,1
IND,RUS,MIDDLE EAST SITUATION,1996,1.0,1.0,0.0,1.0,1
IND,RUS,MIDDLE EAST SITUATION,2018,1.0,1.0,0.0,1.0,1
IND,RUS,NUCLEAR DISARMAMENT,2015,0.25,-0.75,1.0,0.5,0
IND,RUS,PALESTINE QUESTION,1992,1.0,0.4,0.6,0.7,1
IND,RUS,PALESTINE QUESTION,1993,1.0,0.0,1.0,0.5,0
IND,RUS,PALESTINE QUESTION,1994,1.0,0.0,1.0,0.5,0
IND,RUS,PALESTINE QUESTION,1995,1.0,0.0,1.0,0.5,0
IND,RUS,PALESTINE QUESTION,1996,1.0,0.5,0.5,0.75,1
IND,RUS,PALESTINE QUESTION,1997,1.0,0.5,0.5,0.75,1
IND,RUS,PALESTINE QUESTION,1998,1.0,0.6,0.4,0.8,1
IND,RUS,PALESTINE QUESTION,1999,1.0,0.5,0.5,0.75,1
IND,RUS,PALESTINE QUESTION,2000,1.0,0.5,0.5,0.75,1
IND,RUS,PALESTINE QUESTION,2001,1.0,0.5,0.5,0.75,1
IND,RUS,PALESTINE QUESTION,2002,1.0,0.5,0.5,0.75,1
IND,RUS,PALESTINE QUESTION,2003,1.0,0.5,0.5,0.75,1
IND,RUS,PALESTINE QUESTION,2004,1.0,0.6,0.4,0.8,1
IND,RUS,PALESTINE QUESTION,2005,1.0,0.5,0.5,0.75,1
IND,RUS,PALESTINE QUESTION,2006,1.0,0.5,0.5,0.75,1
IND,RUS,PALESTINE QUESTION,2007,1.0,0.5,0.5,0.75,1
IND,RUS,PALESTINE QUESTION,2008,1.0,0.5,0.5,0.75,1
IND,RUS,PALESTINE QUESTION,2009,1.0,0.5,0.5,0.75,1
IND,RUS,PALESTINE QUESTION,2010,1.0,0.5,0.5,0.75,1
IND,RUS,PALESTINE QUESTION,2011,1.0,0.5,0.5,0.75,1
IND,RUS,PALESTINE QUESTION,2012,1.0,0.6,0.4,0.8,1
IND,RUS,PALESTINE QUESTION,2013,1.0,0.5,0.5,0.75,1
IND,RUS,PALESTINE QUESTION,2014,1.0,0.5,0.5,0.75,1
IND,RUS,PALESTINE QUESTION,2015,1.0,0.5,0.5,0.75,1
IND,RUS,PALESTINE QUESTION,2016,1.0,0.5,0.5,0.75,1
IND,RUS,PALESTINE QUESTION,2017,1.0,0.5,0.5,0.75,1
IND,RUS,PALESTINE QUESTION,2018,1.0,0.5,0.5,0.75,1
IND,RUS,PALESTINE QUESTION,2019,1.0,0.5,0.5,0.75,1
IND,RUS,PALESTINE QUESTION,2020,1.0,0.5,0.5,0.75,1
IND,RUS,PALESTINE QUESTION,2022,0.75,0.5,0.25,0.875,1
IND,RUS,PEACE,2025,0.8,1.0,0.19999999999999996,0.9,1
IND,RUS,RIGHTS OF THE CHILD,2003,1.0,1.0,0.0,1.0,1
IND,RUS,SELF-DETERMINATION OF PEOPLES,1994,1.0,0.3333,0.6667000000000001,0.66665,1
IND,RUS,SELF-DETERMINATION OF PEOPLES,2003,0.3333,0.6667,0.3334,0.8333,1
IND,RUS,SOCIAL DEVELOPMENT,2025,1.0,1.0,0.0,1.0,1
IND,RUS,SUSTAINABLE DEVELOPMENT,2023,1.0,0.3333,0.6667000000000001,0.66665,1
IND,RUS,SUSTAINABLE DEVELOPMENT,2025,1.0,0.6,0.4,0.8,1
IND,RUS,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS,2021,0.6667,0.6667,0.0,1.0,1
IND,RUS,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS,2023,0.6667,0.6667,0.0,1.0,1
IND,RUS,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS,2025,0.6667,0.6667,0.0,1.0,1
IND,RUS,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,1992,1.0,0.0,1.0,0.5,0
IND,RUS,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,1993,1.0,0.0,1.0,0.5,0
IND,RUS,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,1994,1.0,0.0,1.0,0.5,0
IND,RUS,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,1995,1.0,0.0,1.0,0.5,0
IND,RUS,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,1996,1.0,0.8,0.19999999999999996,0.9,1
IND,RUS,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,1997,1.0,0.8,0.19999999999999996,0.9,1
IND,RUS,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,1998,1.0,0.8,0.19999999999999996,0.9,1
IND,RUS,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,1999,1.0,0.8,0.19999999999999996,0.9,1
IND,RUS,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2000,1.0,0.8,0.19999999999999996,0.9,1
IND,RUS,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2001,1.0,0.8,0.19999999999999996,0.9,1
IND,RUS,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2002,1.0,0.8,0.19999999999999996,0.9,1
IND,RUS,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2003,1.0,0.8,0.19999999999999996,0.9,1
IND,RUS,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2004,1.0,0.8,0.19999999999999996,0.9,1
IND,RUS,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2005,1.0,0.8,0.19999999999999996,0.9,1
IND,RUS,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2006,1.0,0.8,0.19999999999999996,0.9,1
IND,RUS,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2007,1.0,0.8,0.19999999999999996,0.9,1
IND,RUS,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2008,1.0,0.8,0.19999999999999996,0.9,1
IND,RUS,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2009,1.0,0.8,0.19999999999999996,0.9,1
IND,RUS,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2010,1.0,0.8,0.19999999999999996,0.9,1
IND,RUS,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2011,1.0,0.8,0.19999999999999996,0.9,1
IND,RUS,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2012,1.0,0.8,0.19999999999999996,0.9,1
IND,RUS,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2013,1.0,0.8,0.19999999999999996,0.9,1
IND,RUS,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2014,1.0,0.8,0.19999999999999996,0.9,1
IND,RUS,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2015,1.0,0.8,0.19999999999999996,0.9,1
IND,RUS,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2016,1.0,0.8,0.19999999999999996,0.9,1
IND,RUS,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2017,1.0,0.8,0.19999999999999996,0.9,1
IND,RUS,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2018,1.0,0.8,0.19999999999999996,0.9,1
IND,RUS,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2019,1.0,0.75,0.25,0.875,1
IND,RUS,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2020,0.75,0.75,0.0,1.0,1
IND,RUS,TERRITORIES OCCUPIED BY ISRAEL--SETTLEMENT POLICY,1997,1.0,0.6667,0.33330000000000004,0.83335,1
IND,RUS,TERRITORIES OCCUPIED BY ISRAEL--SETTLEMENT POLICY,2003,1.0,0.6667,0.33330000000000004,0.83335,1
IND,RUS,TERRITORIES OCCUPIED BY ISRAEL--SETTLEMENT POLICY,2024,0.75,1.0,0.25,0.875,1
IND,RUS,UKRAINE--POLITICAL CONDITIONS,2022,0.0,-1.0,1.0,0.5,0
IND,RUS,UKRAINE--POLITICAL CONDITIONS,2025,0.0,-1.0,1.0,0.5,0
IND,RUS,UN CONFERENCES,2025,1.0,0.875,0.125,0.9375,1
IND,RUS,UN SYSTEM--STRENGTHENING,2020,1.0,1.0,0.0,1.0,1
IND,RUS,UN--BUDGET (2021),2020,1.0,1.0,0.0,1.0,1
IND,RUS,UNRWA--ACTIVITIES,1992,1.0,0.5556,0.4444,0.7778,1
IND,RUS,UNRWA--ACTIVITIES,1993,1.0,0.5,0.5,0.75,1
IND,RUS,UNRWA--ACTIVITIES,1994,1.0,0.5,0.5,0.75,1
IND,RUS,UNRWA--ACTIVITIES,1995,1.0,0.5,0.5,0.75,1
IND,RUS,UNRWA--ACTIVITIES,1996,1.0,1.0,0.0,1.0,1
IND,RUS,UNRWA--ACTIVITIES,1997,1.0,1.0,0.0,1.0,1
IND,RUS,UNRWA--ACTIVITIES,1998,1.0,1.0,0.0,1.0,1
IND,RUS,UNRWA--ACTIVITIES,1999,1.0,1.0,0.0,1.0,1
IND,RUS,UNRWA--ACTIVITIES,2000,1.0,1.0,0.0,1.0,1
IND,RUS,UNRWA--ACTIVITIES,2001,1.0,1.0,0.0,1.0,1
IND,RUS,UNRWA--ACTIVITIES,2002,1.0,1.0,0.0,1.0,1
IND,RUS,UNRWA--ACTIVITIES,2003,0.8,1.0,0.19999999999999996,0.9,1
IND,RUS,UNRWA--ACTIVITIES,2004,1.0,1.0,0.0,1.0,1
IND,RUS,UNRWA--ACTIVITIES,2005,1.0,1.0,0.0,1.0,1
IND,RUS,UNRWA--ACTIVITIES,2006,1.0,1.0,0.0,1.0,1
IND,RUS,UNRWA--ACTIVITIES,2007,1.0,1.0,0.0,1.0,1
IND,RUS,UNRWA--ACTIVITIES,2008,1.0,1.0,0.0,1.0,1
IND,RUS,UNRWA--ACTIVITIES,2009,1.0,1.0,0.0,1.0,1
IND,RUS,UNRWA--ACTIVITIES,2010,1.0,1.0,0.0,1.0,1
IND,RUS,UNRWA--ACTIVITIES,2011,1.0,1.0,0.0,1.0,1
IND,RUS,UNRWA--ACTIVITIES,2012,1.0,1.0,0.0,1.0,1
IND,RUS,UNRWA--ACTIVITIES,2013,1.0,1.0,0.0,1.0,1
IND,RUS,UNRWA--ACTIVITIES,2014,1.0,1.0,0.0,1.0,1
IND,RUS,UNRWA--ACTIVITIES,2015,1.0,1.0,0.0,1.0,1
IND,RUS,UNRWA--ACTIVITIES,2016,1.0,1.0,0.0,1.0,1
IND,RUS,UNRWA--ACTIVITIES,2017,1.0,1.0,0.0,1.0,1
IND,RUS,UNRWA--ACTIVITIES,2018,1.0,1.0,0.0,1.0,1
IND,RUS,UNRWA--ACTIVITIES,2019,1.0,1.0,0.0,1.0,1
IND,RUS,UNRWA--ACTIVITIES,2020,1.0,1.0,0.0,1.0,1
IND,RUS,UNRWA--ACTIVITIES,2021,1.0,1.0,0.0,1.0,1
IND,RUS,UNRWA--ACTIVITIES,2022,1.0,1.0,0.0,1.0,1
IND,RUS,UNRWA--ACTIVITIES,2023,1.0,1.0,0.0,1.0,1
IND,RUS,UNRWA--ACTIVITIES,2025,1.0,1.0,0.0,1.0,1
CHN,USA,APARTHEID,1983,1.0,-0.9091,1.9091,0.04544999999999999,0
CHN,USA,APARTHEID,1984,1.0,-0.5714,1.5714000000000001,0.21429999999999993,0
CHN,USA,APARTHEID,1985,1.0,-0.75,1.75,0.125,0
CHN,USA,APARTHEID,1986,1.0,-0.8571,1.8571,0.07145000000000001,0
CHN,USA,APARTHEID,1987,1.0,-1.0,2.0,0.0,0
CHN,USA,APARTHEID,1988,1.0,-0.9,1.9,0.050000000000000044,0
CHN,USA,APARTHEID,1989,1.0,-0.8182,1.8182,0.09089999999999998,0
CHN,USA,APARTHEID,1990,1.0,-0.8333,1.8333,0.08335000000000004,0
CHN,USA,APARTHEID,1991,1.0,-0.75,1.75,0.125,0
CHN,USA,APARTHEID,1992,1.0,-0.75,1.75,0.125,0
CHN,USA,CHEMICAL WEAPONS,1984,0.6667,0.3333,0.3334,0.8333,1
CHN,USA,COLONIAL COUNTRIES--INDEPENDENCE--DECL. (1960),1984,0.75,-0.75,1.5,0.25,0
CHN,USA,DECOLONIZATION,1985,1.0,-0.5,1.5,0.25,0
CHN,USA,DECOLONIZATION,1986,1.0,-0.5,1.5,0.25,0
CHN,USA,DECOLONIZATION,1987,1.0,-0.5,1.5,0.25,0
CHN,USA,DECOLONIZATION,1988,1.0,-0.75,1.75,0.125,0
CHN,USA,DECOLONIZATION,1989,1.0,-1.0,2.0,0.0,0
CHN,USA,DECOLONIZATION,1990,1.0,-1.0,2.0,0.0,0
CHN,USA,DECOLONIZATION,1995,1.0,-1.0,2.0,0.0,0
CHN,USA,DECOLONIZATION,2000,1.0,-1.0,2.0,0.0,0
CHN,USA,DECOLONIZATION,2005,1.0,-1.0,2.0,0.0,0
CHN,USA,DECOLONIZATION,2006,1.0,-0.4,1.4,0.30000000000000004,0
CHN,USA,DECOLONIZATION,2010,1.0,-1.0,2.0,0.0,0
CHN,USA,DECOLONIZATION,2020,1.0,-1.0,2.0,0.0,0
CHN,USA,DECOLONIZATION,2024,1.0,-0.6667,1.6667,0.16664999999999996,0
CHN,USA,DISARMAMENT--GENERAL AND COMPLETE,1983,0.6,-0.25,0.85,0.575,0
CHN,USA,DISARMAMENT--GENERAL AND COMPLETE,1984,0.3333,-0.4286,0.7619,0.61905,0
CHN,USA,DISARMAMENT--GENERAL AND COMPLETE,1985,0.5,0.1111,0.3889,0.80555,1
CHN,USA,DISARMAMENT--GENERAL AND COMPLETE,1986,0.6,0.0,0.6,0.7,0
CHN,USA,DISARMAMENT--GENERAL AND COMPLETE,1987,0.75,0.0,0.75,0.625,0
CHN,USA,DISARMAMENT--GENERAL AND COMPLETE,1988,0.8,-0.0833,0.8833000000000001,0.5583499999999999,0
CHN,USA,DISARMAMENT--GENERAL AND COMPLETE,1989,0.9,0.0,0.9,0.55,0
CHN,USA,DISARMAMENT--GENERAL AND COMPLETE,1990,0.875,0.0,0.875,0.5625,0
CHN,USA,DISARMAMENT--GENERAL AND COMPLETE,1991,0.6667,0.25,0.41669999999999996,0.79165,1
CHN,USA,DISARMAMENT--GENERAL AND COMPLETE,1993,1.0,0.25,0.75,0.625,1
CHN,USA,DISARMAMENT--GENERAL AND COMPLETE,1994,1.0,0.0,1.0,0.5,0
CHN,USA,DISARMAMENT--GENERAL AND COMPLETE,1995,0.7273,0.25,0.47729999999999995,0.76135,1
CHN,USA,DISARMAMENT--GENERAL AND COMPLETE,1996,0.8571,0.0714,0.7857,0.6071500000000001,1
CHN,USA,DISARMAMENT--GENERAL AND COMPLETE,1997,0.8333,0.1667,0.6666000000000001,0.6667,1
CHN,USA,DISARMAMENT--GENERAL AND COMPLETE,1998,0.6875,-0.0625,0.75,0.625,0
CHN,USA,DISARMAMENT--GENERAL AND COMPLETE,1999,0.5714,-0.2143,0.7857000000000001,0.60715,0
CHN,USA,DISARMAMENT--GENERAL AND COMPLETE,2000,0.7143,0.0,0.7143,0.6428499999999999,0
CHN,USA,DISARMAMENT--GENERAL AND COMPLETE,2002,0.6667,-0.5,1.1667,0.41664999999999996,0
CHN,USA,DISARMAMENT--GENERAL AND COMPLETE,2005,0.75,-0.4706,1.2206000000000001,0.38969999999999994,0
CHN,USA,DISARMAMENT--GENERAL AND COMPLETE,2007,0.3333,-1.0,1.3333,0.33335000000000004,0
CHN,USA,DISARMAMENT--GENERAL AND COMPLETE,2010,0.6667,0.0,0.6667,0.66665,0
CHN,USA,DISARMAMENT--GENERAL AND COMPLETE,2011,1.0,0.6667,0.33330000000000004,0.83335,1
CHN,USA,DISARMAMENT--GENERAL AND COMPLETE,2012,0.6667,-0.6667,1.3334,0.33330000000000004,0
CHN,USA,DISARMAMENT--GENERAL AND COMPLETE,2016,0.6667,0.3333,0.3334,0.8333,1
CHN,USA,DISARMAMENT--GENERAL AND COMPLETE,2023,0.0,0.6667,0.6667,0.66665,0
CHN,USA,"DISARMAMENT--GENERAL ASSEMBLY (10TH SPEC. SESS., 1978)--RECOMMENDATIONS",1984,0.7692,-0.6667,1.4359,0.28205,0
CHN,USA,"DISARMAMENT--GENERAL ASSEMBLY (12TH SPEC. SESS., 1982)--RECOMMENDATIONS",1984,0.6667,-0.5,1.1667,0.41664999999999996,0
CHN,USA,DISARMAMENT--RECOMMENDATIONS OF GENERAL ASSEMBLY (10TH SPEC. SESS.)--IMPLEMENTATION,1983,0.625,-0.6923,1.3173,0.34135000000000004,0
CHN,USA,DISARMAMENT--UN. GENERAL ASSEMBLY (10TH SPECIAL SESS. : 1978)--RECOMMENDATIONS,1985,0.8333,-0.6154,1.4487,0.27564999999999995,0
CHN,USA,DISARMAMENT--UN. GENERAL ASSEMBLY (10TH SPECIAL SESS. : 1978)--RECOMMENDATIONS,1986,0.9167,-0.5385,1.4552,0.2724,0
CHN,USA,DISARMAMENT--UN. GENERAL ASSEMBLY (10TH SPECIAL SESS. : 1978)--RECOMMENDATIONS,1987,0.75,-0.5,1.25,0.375,0
CHN,USA,DISARMAMENT--UN. GENERAL ASSEMBLY (10TH SPECIAL SESS. : 1978)--RECOMMENDATIONS,1988,1.0,-0.75,1.75,0.125,0
CHN,USA,DISARMAMENT--UN. GENERAL ASSEMBLY (10TH SPECIAL SESS. : 1978)--RECOMMENDATIONS,1989,1.0,-0.6,1.6,0.19999999999999996,0
CHN,USA,DISARMAMENT--UN. GENERAL ASSEMBLY (10TH SPECIAL SESS. : 1978)--RECOMMENDATIONS,1990,1.0,-1.0,2.0,0.0,0
CHN,USA,DISARMAMENT--UN. GENERAL ASSEMBLY (12TH SPECIAL SESS. : 1982)--RECOMMENDATIONS,1985,0.7143,-0.7143,1.4286,0.28569999999999995,0
CHN,USA,DISARMAMENT--UN. GENERAL ASSEMBLY (12TH SPECIAL SESS. : 1982)--RECOMMENDATIONS,1986,0.5714,-0.5714,1.1428,0.4286,0
CHN,USA,DISARMAMENT--UN. GENERAL ASSEMBLY (12TH SPECIAL SESS. : 1982)--RECOMMENDATIONS,1987,0.6667,-1.0,1.6667,0.16664999999999996,0
CHN,USA,DISARMAMENT--UN. GENERAL ASSEMBLY (12TH SPECIAL SESS. : 1982)--RECOMMENDATIONS,1989,0.75,-0.75,1.5,0.25,0
CHN,USA,DISARMAMENT--UN. GENERAL ASSEMBLY (12TH SPECIAL SESS. : 1982)--RECOMMENDATIONS,1991,0.6667,-1.0,1.6667,0.16664999999999996,0
CHN,USA,DISARMAMENT--UN. GENERAL ASSEMBLY (12TH SPECIAL SESS. : 1982)--RECOMMENDATIONS,1992,0.6667,-1.0,1.6667,0.16664999999999996,0
CHN,USA,ECONOMIC ASSISTANCE,1987,1.0,-0.2857,1.2857,0.35714999999999997,0
CHN,USA,HEALTH,2025,1.0,-1.0,2.0,0.0,0
CHN,USA,HUMAN RIGHTS,1991,0.6,0.2,0.39999999999999997,0.8,1
CHN,USA,HUMAN RIGHTS ADVANCEMENT,1993,0.6667,-0.3333,1.0,0.5,0
CHN,USA,HUMAN RIGHTS ADVANCEMENT,1994,0.75,-0.5,1.25,0.375,0
CHN,USA,HUMAN RIGHTS ADVANCEMENT,1995,0.6667,-0.3333,1.0,0.5,0
CHN,USA,HUMAN RIGHTS ADVANCEMENT,1996,1.0,-1.0,2.0,0.0,0
CHN,USA,HUMAN RIGHTS ADVANCEMENT,1997,0.8571,-0.5714,1.4285,0.28574999999999995,0
CHN,USA,HUMAN RIGHTS ADVANCEMENT,1998,1.0,-1.0,2.0,0.0,0
CHN,USA,HUMAN RIGHTS ADVANCEMENT,1999,0.8571,-0.5714,1.4285,0.28574999999999995,0
CHN,USA,HUMAN RIGHTS ADVANCEMENT,2000,0.8,-0.6,1.4,0.30000000000000004,0
CHN,USA,HUMAN RIGHTS ADVANCEMENT,2001,1.0,-1.0,2.0,0.0,0
